Input-Output-Tabelle (Revision 2019) -;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Inländische Produktion (Herstellungspreise):;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Deutschland, Jahre;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Input-Output-Rechnung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Deutschland;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Inländische Produktion (Herstellungspreise) (Mill. EUR);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Letzte Verwendung von Gütern;Letzte Verwendung von Gütern;Letzte Verwendung von Gütern;Letzte Verwendung von Gütern;Letzte Verwendung von Gütern;Letzte Verwendung von Gütern;Letzte Verwendung von Gütern;Letzte Verwendung von Gütern;Letzte Verwendung von Gütern;Letzte Verwendung von Gütern;Letzte Verwendung von Gütern;Letzte Verwendung von Gütern;Gesamte Verwendung von Gütern
2017;  Schifffahrtsleistungen;1;-;1;2;1;27;22;-;-;13;-;39;58;-;15;-;11;39;6;-;5;8;8;4;-;-;8;-;65;-;-;-;-;-;1;-;924;-;-;594;-;35;-;-;-;-;-;1;-;-;-;-;-;-;3;-;-;-;-;103;-;1;-;-;-;-;-;-;-;-;-;-;1995;3203;-;-;-;-;-5888;23504;6070;3914;2156;17434;20819;22814
2017;  Luftfahrtleistungen;2;1;-;2;2;13;26;11;8;14;5;8;65;9;14;2;6;10;2;1;149;935;227;931;408;149;124;195;-;4;-;7;5;3;11;-;135;44;2;1;1552;10;713;3;34;38;25;31;91;26;2;7;78;61;162;9;33;7;5;3516;38;196;6;4;7;7;26;8;10;3;7;-;10246;5288;-;-;-;-;-;9352;3829;2514;1315;5523;14640;24886
2017;  Lagereileist.,sonst. Dienstleistungen f.d. Verkehr;84;3;6;-;-;74;6916;123;183;43;35;371;384;22;557;33;536;263;117;85;446;730;81;2302;4126;14;147;327;78;53;46;-;138;68;584;84;35998;1840;15212;3259;2992;30260;9341;279;-;4;127;4;6;-;-;10;141;35;700;24;194;175;6;-;90;174;-;-;-;-;-;-;-;23;-;-;119953;3827;-;2473;-;-;-;8536;4833;3240;1593;3703;14836;134789
2017;  Post-, Kurier- und Expressdienstleistungen;-;1;-;6;-;73;286;144;2;30;193;52;1293;457;189;3;17;12;16;33;458;1071;1149;2216;1015;8;395;350;273;175;43;-;6;7;129;404;5025;12790;1871;-;111;500;2650;1109;511;154;2533;-;680;721;431;89;929;278;481;214;315;57;966;121;461;1416;219;10;370;330;385;-;104;28;71;-;46436;2780;-;-;-;-;-;981;686;407;279;295;3761;50197
2017;  Beherbergungs- und Gastronomiedienstleistungen;-;1;-;-;-;3;-;-;-;-;-;17;272;6;-;-;-;-;-;-;240;6;47;407;32;-;-;53;-;-;-;-;268;187;296;-;1027;261;733;41;621;813;22;62;169;382;150;99;200;30;340;70;204;50;42;36;38;1;3;612;134;934;2;2;115;51;185;578;413;-;68;-;10323;78019;-;-;-;-;-3055;13932;8670;5614;3056;5262;88896;99219
2017;  Dienstleistungen des Verlagswesens;9;5;-;5;-;5;138;31;2;25;42;43;148;73;39;13;23;34;30;11;75;110;98;90;259;15;29;32;37;13;11;172;16;8;110;99;259;925;138;13;12;67;60;538;1079;77;164;395;246;160;188;274;1394;902;335;386;919;162;159;38;1272;1622;233;946;567;611;837;98;487;13;70;-;17496;9040;-;-;1156;-;-;17445;7024;4499;2525;10421;27641;45137
2017;  DL v. audiovis.Med., Musikverlag. u.RF-veranstalt.;-;-;-;-;-;2;138;-;-;-;-;1;-;-;-;-;-;-;1;-;-;62;-;-;-;78;-;-;15;1;1;-;-;-;-;-;11;102;48;-;-;-;-;361;73;8791;-;94;31;49;1;11;147;46;16;4047;36;7;20;-;63;398;-;39;119;54;238;51;83;-;10;-;15245;8574;-;8020;2417;-;-2000;4517;2854;1042;1812;1663;21528;36773
2017;  Telekommunikationsdienstleistungen;75;15;-;75;14;44;221;19;44;76;51;40;241;34;187;48;133;48;45;51;327;413;308;542;597;115;78;187;81;89;27;206;59;25;421;99;1009;1057;276;20;41;327;1855;1039;2327;836;16791;747;951;579;288;548;664;514;273;945;507;132;620;1233;512;1286;420;118;268;416;588;176;93;37;315;-;42843;22126;-;-;-;-;-;4198;2825;1500;1325;1373;26324;69167
2017;  IT- und Informationsdienstleistungen;14;2;-;12;13;79;455;101;76;222;234;76;1077;498;307;63;231;274;177;168;1191;911;935;2280;1847;366;242;609;622;62;-;1495;64;30;670;380;3494;2154;1128;-;269;2066;1472;269;3360;632;3590;39218;4809;1611;575;538;2966;1043;2009;793;910;728;582;443;1351;2257;2367;1648;1861;936;296;85;139;45;308;-;101735;218;-;-;19781;-;-;17211;9440;5771;3669;7771;37210;138945
2017;  Finanzdienstleistungen;662;52;5;23;18;109;1115;137;184;215;149;282;565;134;411;63;205;230;156;101;766;423;491;1167;1695;220;292;327;474;112;53;342;674;417;2490;999;2086;2598;927;108;120;837;370;1284;377;202;598;769;19906;1625;1179;22083;1570;864;928;317;767;732;335;195;988;1672;964;360;2383;552;263;135;1024;71;814;-;85761;39383;-;-;-;-;-;18571;13122;8612;4510;5449;57954;143715
2017;  Dienstleistungen v.Versicherungen u.Pensionskassen;479;15;1;12;7;129;540;26;171;178;127;83;682;40;312;51;188;71;37;41;164;136;111;357;466;52;141;87;1011;190;87;596;168;117;750;332;515;1669;3158;38;88;1515;92;272;129;88;114;91;1152;3348;1482;120;384;147;311;57;103;1293;58;21;383;2216;27;1223;448;310;101;18;278;15;71;-;29290;39400;-;-;-;-;-;8843;4070;2357;1713;4773;48243;77533
2017;  Mit Finanz- u.Versicherungs-DL verbundene Dienstl.;-;-;-;-;-;-;-;-;-;-;-;-;19;-;-;-;-;-;-;-;-;-;70;-;-;-;-;-;18;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6949;19382;2598;-;-;-;14;-;-;25;-;-;-;6;-;-;-;-;-;-;-;-;-;-;29081;586;-;-;-;-;-;4125;2955;2016;939;1170;4711;33792
2017;  Dienstleistungen d. Grundstücks- u. Wohnungswesens;385;13;1;7;-;37;2832;322;422;440;543;133;1040;-;821;135;584;252;265;132;1795;723;832;2369;3313;301;612;654;917;76;52;704;10650;4502;5954;4652;9291;19712;629;-;33;1841;562;6593;778;718;5263;261;6172;2759;1118;14838;7900;4204;1203;1010;1279;687;2389;314;4444;5605;792;539;3377;2277;239;299;830;33;771;-;155230;281416;-;667;-;5157;-;1159;775;506;269;384;288399;443629
2017;  DL der Rechts-, Steuer- und Unternehmensberatung;82;4;1;28;51;105;3869;106;164;426;394;991;1922;353;885;316;363;710;169;171;750;803;1821;5798;5279;292;422;1017;6;25;7;565;413;236;1289;1170;4508;4396;683;-;11;149;201;357;919;339;597;1451;8638;4340;1987;14238;40996;11043;1298;911;4005;945;435;440;12827;1706;589;138;1098;885;210;84;367;18;251;-;152063;1407;-;-;-;4790;-;17432;9439;5763;3676;7993;23629;175692
2017;  DL v. Arch.-/Ing.-büros,techn.,phys.,chem.Unters.;255;8;-;36;34;366;716;-;213;332;13;108;1714;551;1224;176;874;335;132;153;1069;1101;1851;1875;1561;822;101;946;1765;355;362;3243;768;451;1566;25;328;464;1742;33;133;1532;54;119;119;22;291;425;524;110;95;1341;1092;2152;821;157;403;448;53;7;798;1458;15;221;155;68;19;22;247;29;39;-;40637;3815;-;-;-;22481;-;11134;5018;3002;2016;6116;37430;78067
2017;  Forschungs- und Entwicklungsleistungen;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;962;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;962;-;2041;6212;71876;-;-98;23635;8689;5544;3145;14946;103666;104628
2017;  Werbe- und Marktforschungsleistungen;1;3;1;4;1;111;3554;108;21;84;19;278;1315;653;293;38;108;16;15;19;175;452;283;334;1235;35;443;121;90;41;87;27;3;2;81;1025;1075;1878;170;-;33;29;221;83;642;140;219;-;392;391;9;11;237;97;332;125;43;244;179;208;134;192;100;23;38;30;90;112;9;8;37;-;18607;-;-;-;-;-;7;7253;4477;3331;1146;2776;7260;25867
2017;  Sonst. freiberufl.,wiss.,techn. u.veterinärmed. DL;1081;-;-;7;22;4;332;1016;15;72;60;102;573;62;156;21;138;64;15;15;230;380;339;682;1029;63;840;144;209;41;9;253;66;39;98;190;536;555;238;-;5;39;49;198;1651;270;353;-;1782;1270;1067;915;2619;733;300;305;680;201;93;13;1000;761;138;48;351;192;296;343;135;8;46;-;25557;4680;-;-;101;-;-26;1884;977;622;355;907;6639;32196
2017;  Dienstleist. der Vermietung v. beweglichen Sachen;1715;69;-;9;7;152;1007;28;375;363;749;128;114;-;510;57;535;170;127;127;801;241;159;263;123;-;244;250;1498;192;27;1329;2416;1913;3991;286;4181;2891;1455;504;655;1448;342;1007;526;471;605;835;727;421;781;119;-;-;291;64;18;11994;7;480;1128;914;112;593;911;663;266;284;407;47;506;-;55628;4652;-;-;-;-;-;19959;8019;5551;2468;11940;24611;80239
2017;  DL d. Vermittlung u. Überlassung v. Arbeitskräften;2844;120;2;33;14;98;2109;152;172;199;140;17;798;264;1114;162;395;235;89;336;2359;579;862;2858;3331;1337;545;1665;122;12;-;367;142;114;143;98;419;345;403;411;71;2861;272;405;53;46;287;545;49;5;-;120;456;423;776;78;90;193;139;16;1222;8;-;2;565;253;12;10;7;58;44;-;34471;155;-;-;-;-;-;2954;1321;697;624;1633;3109;37580
2017;  DL v. Reisebüros, -veranstaltern u. sonst. Reserv.;4;1;-;-;-;1;107;2;3;3;3;-;90;20;5;1;4;5;3;3;85;45;61;152;224;35;21;37;62;3;21;4;9;5;26;10;32;29;1282;73;247;-;6;144;4;38;8;79;82;44;20;33;104;8;51;4;4;10;5;93;16;181;5;58;26;11;161;503;5;-;6;-;4427;28674;-;-;-;-;-;1390;788;481;307;602;30064;34491
2017;  Wach-, Sicherheits-DL, wirtschaftliche DL a.n.g;259;53;1;34;21;372;2500;342;224;476;349;385;2528;406;642;123;469;392;212;194;806;998;1013;2537;3281;458;524;618;1648;95;13;1238;568;344;2834;1010;7810;5863;1396;-;98;1502;731;1449;2635;1247;1147;448;5133;2670;1346;3395;3244;1658;1131;448;1087;1387;269;404;4051;6183;775;1318;3964;1951;660;324;246;27;1460;-;95424;10422;-;-;-;6835;-;6812;3958;2597;1361;2854;24069;119493
2017;  DL d. öffentlichen Verwaltung und der Verteidigung;244;72;2;-;19;340;1161;127;151;224;133;172;734;201;397;68;366;230;63;120;420;327;451;466;895;82;189;167;7987;233;148;551;1359;851;1409;226;467;750;453;20;33;299;84;527;120;138;155;425;336;160;26;1991;3015;1320;365;525;883;275;139;15;1627;1951;661;267;493;239;109;60;504;8;56;-;39081;14220;-;183370;-;2430;-;4257;3574;1072;2502;683;204277;243358
2017;  Dienstleistungen der Sozialversicherung;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14;-;-;-;-;-;-;3199;-;-;-;-;-;-;-;-;-;-;3213;-;-;32211;-;-;-;-;-;-;-;-;32211;35424
2017;  Erziehungs- und Unterrichtsdienstleistungen;17;-;-;-;-;1;121;-;-;-;-;34;146;36;6;-;-;-;-;-;103;61;197;238;1024;74;15;64;29;-;-;22;-;-;10;1;-;27;81;-;40;10;88;-;86;43;191;726;1055;128;46;538;24;32;2154;17;67;1;-;-;156;2686;433;15559;171;327;65;57;242;1;1;-;27251;18718;7864;118589;-;-;-;297;155;130;25;142;145468;172719
2017;  Dienstleistungen des Gesundheitswesens;18;-;-;-;-;1;20;-;-;-;-;1;75;1;18;-;-;18;-;-;1;17;12;12;68;-;-;3;-;-;21;-;-;-;-;-;19;100;-;-;-;-;-;96;-;-;-;-;-;18;-;-;6;3;292;-;126;-;-;-;34;332;41;410;9475;3000;-;284;-;-;-;-;14522;49210;377;163193;-;-;-;74;25;17;8;49;212854;227376
2017;  Dienstleistungen von Heimen und des Sozialwesens;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1542;-;-;-;-;-;-;1542;23449;12031;64923;-;-;-;-;-;-;-;-;100403;101945
2017;  Dienstleist. der Kunst, Kultur u. des Glücksspiels;-;-;-;-;-;-;-;-;-;-;26;1;9;-;1;-;-;-;-;-;2;2;-;5;4;1;1;2;2;-;-;-;-;-;1;1;5;7;-;-;2;1;-;92;1718;1369;21;-;32;18;2;1;36;5;22;3;6;-;2;6;12;398;-;63;2;-;1468;469;140;1;-;-;5959;15958;269;9770;1096;-;287;569;167;59;108;402;27949;33908
2017;  DL des Sports, der Unterhaltung und der Erholung;-;-;-;-;-;-;174;-;-;-;-;-;9;8;-;-;-;1;-;-;-;-;-;12;53;-;-;-;-;-;8;-;-;-;-;4;-;7;-;-;-;-;16;-;-;-;93;-;524;110;-;-;-;-;84;-;-;-;-;-;4;5192;9;929;90;-;-;4704;803;-;-;-;12834;8034;1872;5267;-;-;-;165;32;26;6;133;15338;28172
2017;  DL d. Interessenvertr., kirchl. u.sonst. Vereinig.;67;5;2;34;2;43;295;59;16;46;63;72;130;25;60;20;28;46;20;30;85;98;79;97;135;18;37;28;127;26;1;161;123;87;524;192;303;1289;147;1;3;357;-;79;112;45;5;78;294;110;26;14;697;273;101;58;111;40;33;46;212;141;71;61;539;91;89;10;12;5;189;-;8523;2353;23328;7398;-;-;-;161;96;63;33;65;33240;41763
2017;  Reparaturarbeiten an DV-Geräten u. Gebrauchsgütern;-;-;-;-;-;-;50;24;21;21;21;18;54;15;19;20;22;17;23;5;19;93;27;53;54;20;21;-;-;45;25;-;18;23;20;-;13;265;42;22;54;21;-;146;31;21;36;63;68;59;42;14;80;56;37;26;51;21;-;53;40;43;20;76;54;29;-;-;3;-;-;-;2234;1668;-;-;-;-;-;363;151;92;59;212;2031;4265
2017;  Sonstige überwiegend persönliche Dienstleistungen;12;1;-;7;3;18;114;6;3;11;15;-;65;-;17;1;9;17;2;10;19;42;36;44;26;-;16;10;17;17;-;134;5;2;24;18;84;164;16;1;1;18;4;482;10;31;83;90;83;40;7;50;828;163;56;60;73;56;33;36;9;50;4;21;576;393;251;186;3;3;5333;-;10019;42048;-;-;-;-;-;-;-;-;-;-;42048;52067
2017;  Waren u.Dienstleistungen privater Haushalte o.a.S.;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7204;-;-;-;-;-;-;-;-;-;-;7204;7204
2017;  Gesamte Verwendung der inländischen Produktion;28078;2109;110;1723;557;7855;119226;11451;15990;22856;8976;14756;84126;9527;29551;4956;20548;63860;17967;8351;59413;26921;38121;116030;221171;26330;19560;27400;56736;7893;3164;26547;39446;24068;91185;23882;105976;81473;48065;6619;8339;71078;25169;43538;23327;17969;39753;48229;63683;41457;14004;104342;75343;28626;25145;11839;16131;21400;7360;14372;45768;71562;9534;34821;56407;27510;9144;9982;9629;1130;15091;-;2514255;1275008;47782;624928;225346;260309;-34498;1251559;710845;449309;261536;540714;3650434;6164689
2017;  Verwendung der Importe;4631;397;90;318;126;1848;33580;5157;2864;10161;3349;34876;42108;7304;23479;1506;3624;12780;18822;4110;19802;15016;19629;37766;73880;10863;9813;8719;16475;1274;293;5456;2779;2518;21897;5593;12051;8300;3597;10538;8874;15330;3676;6724;3080;2829;2814;8938;5656;6610;1100;2909;8426;3230;5774;1181;1665;1682;921;13178;5694;7954;739;2287;9211;4616;1610;501;1011;311;1408;-;637328;165998;-;15201;112213;10724;48095;264684;150897;90917;59980;113787;616915;1254243
2017;  Gütersteuern abzüglich Gütersubventionen;1361;81;13;6;12;319;1453;158;87;241;114;418;1060;137;338;17;48;82;69;128;217;632;352;963;1094;205;209;172;430;119;164;1670;530;226;1295;280;2511;1269;2744;12;157;2834;1163;982;75;57;170;104;5778;3046;1082;4737;752;127;2303;29;169;233;28;466;501;10865;1312;2781;7713;3861;1366;919;1244;10;303;-;76403;181343;-;8038;7390;49983;-;-;-;-;-;-;246754;323157
2017;  Verwendung von Gütern zu Anschaffungspreisen;34070;2587;213;2047;695;10022;154259;16766;18941;33258;12439;50050;127294;16968;53368;6479;24220;76722;36858;12589;79432;42569;58102;154759;296145;37398;29582;36291;73641;9286;3621;33673;42755;26812;114377;29755;120538;91042;54406;17169;17370;89242;30008;51244;26482;20855;42737;57271;75117;51113;16186;111988;84521;31983;33222;13049;17965;23315;8309;28016;51963;90381;11585;39889;73331;35987;12120;11402;11884;1451;16802;-;3227986;1622349;47782;648167;344949;321016;13597;1516243;861742;540226;321516;654501;4514103;7742089
2017;  Arbeitnehmerentgelt im Inland;6065;1130;82;2158;463;2983;31945;4852;4769;6367;4258;1230;16423;5831;17818;2273;7583;6443;3295;4887;39937;15769;24178;59484;46780;9087;16035;17071;12316;2962;2252;9831;13534;11312;57456;32054;95060;77991;27956;804;4919;30361;15946;33855;10312;7284;8209;55184;44803;12349;12907;16182;68664;31105;59178;7769;5589;5586;28077;2812;45149;119629;22625;102453;108629;65401;8887;8314;28030;1991;11069;7204;1693196;x;x;x;x;x;x;x;x;x;x;x;x;x
2017;  Bruttolöhne und -gehälter;5138;904;70;1367;343;2347;26978;4142;4055;5297;3620;997;13009;4721;14926;1901;6322;5332;2736;4040;33967;12810;19703;50363;38112;7315;13674;14434;9917;2394;1821;8071;11290;9446;48357;27286;80477;66433;23277;675;4213;24591;13029;29062;8704;6103;6393;46317;36163;9715;10803;13196;54445;26103;48135;6665;4755;4677;23882;2412;38316;88872;17112;79348;91889;54842;7074;6732;22709;1538;9391;7032;1392285;x;x;x;x;x;x;x;x;x;x;x;x;x
2017;  Sonst.Produktionsabgaben abzgl. sonst.Subventionen;-5232;-57;-10;-1233;15;16;-77;15;9;30;-;66;219;71;34;12;56;-173;2;1;71;56;63;111;282;26;34;23;-1547;-13;-68;-357;32;-99;92;189;1030;561;-899;8;29;-133;75;-20;76;-75;29;272;2908;109;36;7869;177;113;-2822;49;48;187;7;-175;55;59;22;-2037;-1607;-803;362;-269;-106;10;-56;-;-2252;x;x;x;x;x;x;x;x;x;x;x;x;x
2017;  Abschreibungen;10039;444;96;514;336;1160;5478;831;855;1561;1215;755;5007;7052;2907;804;1171;1924;563;759;5119;10105;4122;9480;29497;1761;2017;1792;7786;2971;3992;10960;1186;1316;3627;4739;10419;8327;7993;4605;1405;15060;1658;3795;1760;4570;9977;9980;5472;1973;459;170909;3306;2782;12244;489;441;52486;299;245;2780;33289;1192;24406;20939;10508;4537;5323;1971;235;1547;-;581322;x;x;x;x;x;x;x;x;x;x;x;x;x
2017;  Nettobetriebsüberschuss;11151;2006;95;-297;-108;624;4543;1024;861;1700;1542;580;11067;4509;4664;958;2436;436;290;504;9053;5736;7687;16717;33038;4815;4969;548;19857;-208;1100;4596;9850;5283;41856;20363;49115;20279;14420;228;1163;259;2510;10345;6507;4139;8215;16238;15415;11989;4204;136681;19024;12084;2806;4511;8153;-1335;888;3593;19546;-;-;8008;26084;-9148;8002;3402;-16;578;22705;-;664437;x;x;x;x;x;x;x;x;x;x;x;x;x
2017;  Bruttowertschöpfung;22023;3523;263;1142;706;4783;41889;6722;6494;9658;7015;2631;32716;17463;25423;4047;11246;8630;4150;6151;54180;31666;36050;85792;109597;15689;23055;19434;38412;5712;7276;25030;24602;17812;103031;57345;155624;107158;49470;5645;7516;45547;20189;47975;18655;15918;26430;81674;68598;26420;17606;331641;91171;46084;71406;12818;14231;56924;29271;6475;67530;152977;23839;132830;154045;65958;21788;16770;29879;2814;35265;7204;2936703;x;x;x;x;x;x;x;x;x;x;x;x;x
2017;  Produktionswert;56093;6110;476;3189;1401;14805;196148;23488;25435;42916;19454;52681;160010;34431;78791;10526;35466;85352;41008;18740;133612;74235;94152;240551;405742;53087;52637;55725;112053;14998;10897;58703;67357;44624;217408;87100;276162;198200;103876;22814;24886;134789;50197;99219;45137;36773;69167;138945;143715;77533;33792;443629;175692;78067;104628;25867;32196;80239;37580;34491;119493;243358;35424;172719;227376;101945;33908;28172;41763;4265;52067;7204;6164689;x;x;x;x;x;x;x;x;x;x;x;x;x
2017;  Produktionswert: firmenint. Lieferungen u. Leist.;6131;-;-;1520;-;7683;6738;1341;1344;5360;-;4659;29618;1930;1080;125;950;36592;5975;4570;-;1;359;16;29393;-;-;-;4085;93;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;149563;x;x;x;x;x;x;x;x;x;x;x;x;x
