Input-Output-Tabelle (Revision 2019) -;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Inländische Produktion (Herstellungspreise):;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Deutschland, Jahre;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Input-Output-Rechnung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Deutschland;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Inländische Produktion (Herstellungspreise) (Mill. EUR);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Input der Produktionsbereiche;Letzte Verwendung von Gütern;Letzte Verwendung von Gütern;Letzte Verwendung von Gütern;Letzte Verwendung von Gütern;Letzte Verwendung von Gütern;Letzte Verwendung von Gütern;Letzte Verwendung von Gütern;Letzte Verwendung von Gütern;Letzte Verwendung von Gütern;Letzte Verwendung von Gütern;Letzte Verwendung von Gütern;Letzte Verwendung von Gütern;Gesamte Verwendung von Gütern
2015;  Luftfahrtleistungen;3;1;-;2;2;18;44;17;14;22;7;11;109;15;28;4;12;16;4;6;179;1092;276;1131;475;137;150;207;-;8;-;12;8;5;20;-;196;69;4;-;2155;14;924;3;58;85;39;55;153;52;2;10;121;97;234;13;55;12;6;4270;58;296;10;8;12;10;41;13;17;3;12;-;13142;5115;-;-;-;-;-;7752;3144;2022;1122;4608;12867;26009
2015;  Lagereileist.,sonst. Dienstleistungen f.d. Verkehr;79;-;5;-;-;49;6149;110;164;40;35;356;314;40;575;31;464;250;90;94;414;596;79;2254;3755;-;147;268;92;31;41;-;119;59;513;161;32860;1603;14959;5091;2625;25634;8546;254;-;5;109;7;11;-;-;8;125;30;698;22;171;183;6;-;74;152;-;-;-;-;-;-;-;19;-;-;110566;3136;-;2851;-;-;-;7826;4046;2669;1377;3780;13813;124379
2015;  Post-, Kurier- und Expressdienstleistungen;-;1;-;5;-;75;284;130;-;26;177;50;1245;440;201;4;12;8;11;36;440;993;1093;2228;900;-;382;298;294;134;36;-;7;8;113;389;4766;11579;1727;-;107;475;2763;1036;496;176;2297;-;684;788;432;77;845;250;517;195;288;60;631;84;384;1272;191;10;351;277;324;1;95;22;60;-;43280;2543;-;-;-;-;-;950;724;456;268;226;3493;46773
2015;  Beherbergungs- und Gastronomiedienstleistungen;-;1;-;-;-;2;2;-;-;-;-;10;196;15;1;-;-;-;2;-;158;18;45;262;44;1;-;42;10;-;-;-;168;118;265;2;787;234;511;54;614;656;24;64;166;406;132;70;210;39;256;73;201;42;47;33;35;-;4;1253;113;806;6;-;106;40;138;301;376;-;65;-;9224;71277;-;-;-;-;-3670;13477;8236;5499;2737;5241;81084;90308
2015;  Dienstleistungen des Verlagswesens;10;5;-;5;-;11;155;31;1;34;44;50;182;93;49;17;26;35;32;13;87;125;106;120;293;18;34;34;59;3;5;226;13;7;114;114;308;919;152;22;17;94;76;549;1253;93;197;446;301;242;208;248;1419;893;510;364;908;189;133;33;1132;1611;235;1087;651;568;819;99;491;11;69;-;18498;9002;-;-;1268;-;-;14077;6360;4323;2037;7717;24347;42845
2015;  DL v. audiovis.Med., Musikverlag. u.RF-veranstalt.;-;-;-;-;-;2;140;-;-;-;1;1;-;-;-;-;-;1;1;-;-;66;-;-;-;65;-;-;8;1;1;-;-;-;1;-;6;88;47;-;-;-;-;217;41;5610;-;48;3;3;1;1;94;43;19;2756;30;7;15;-;53;369;-;21;67;40;170;42;46;-;6;-;10131;8597;-;7738;3929;-;-;2919;2221;1302;919;698;23183;33314
2015;  Telekommunikationsdienstleistungen;78;10;-;90;17;36;227;17;43;73;49;35;255;35;191;48;128;48;45;60;311;428;314;551;612;102;80;169;93;73;22;183;52;21;370;114;1118;1078;254;19;43;298;1925;1036;2091;1044;16809;755;1027;756;265;533;590;518;357;878;505;153;115;863;412;1282;360;126;284;352;486;146;84;34;309;-;41885;21736;-;-;-;-;-;3378;2112;1152;960;1266;25114;66999
2015;  IT- und Informationsdienstleistungen;14;-;-;12;13;61;408;88;72;191;198;47;1085;426;287;54;191;239;150;154;1028;829;818;2128;1536;281;224;442;576;24;-;1280;51;29;565;333;3025;1833;961;-;247;1804;1276;228;2914;660;2985;33376;4638;1515;530;438;2512;899;2297;600;782;700;437;298;1071;1877;1842;1331;1631;792;239;72;121;16;248;-;88029;190;-;-;18801;-;-;14523;8134;5036;3098;6389;33514;121543
2015;  Finanzdienstleistungen;708;45;5;22;20;99;1207;142;206;232;160;302;638;139;447;67;217;247;167;113;825;438;531;1325;1732;209;320;328;554;73;54;349;690;417;2634;1009;2114;2584;980;120;131;895;383;1357;402;241;606;819;20837;2279;1321;23167;1637;896;1033;309;724;836;290;195;987;2284;1161;379;2447;555;267;145;1098;64;851;-;91065;40693;-;-;-;-;-;18935;12822;8423;4399;6113;59628;150693
2015;  Dienstleistungen v.Versicherungen u.Pensionskassen;457;8;1;13;7;102;510;23;170;163;112;74;646;32;295;44;172;64;33;41;150;122;101;344;410;42;130;72;993;132;72;540;146;98;673;299;459;1485;2853;40;80;1389;88;252;120;98;98;92;1241;3524;1244;101;334;129;315;51;94;1367;47;13;315;1948;23;1145;417;296;85;18;244;13;61;-;27370;40384;-;-;-;-;-;8142;5075;1748;3327;3067;48526;75896
2015;  Mit Finanz- u.Versicherungs-DL verbundene Dienstl.;-;-;-;-;-;-;-;-;-;-;-;-;15;-;-;-;-;-;-;-;-;-;54;-;-;-;-;-;14;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5432;18649;2301;-;-;-;15;-;-;21;-;-;-;5;-;-;-;-;-;-;-;-;-;-;26506;444;-;-;-;-;-;4124;2636;1799;837;1488;4568;31074
2015;  Dienstleistungen d. Grundstücks- u. Wohnungswesens;395;1;1;5;2;50;2840;301;438;432;508;129;1052;-;856;127;566;259;250;143;1766;695;840;2528;3052;265;612;582;1263;-;50;703;9974;4094;5797;4480;7761;18713;633;-;45;1868;590;6187;832;815;4910;510;6811;3125;1187;14900;7544;4012;1397;925;1143;789;1586;244;3657;5242;725;558;3370;1978;222;299;791;32;716;-;149173;265365;-;524;-;4588;-;996;635;416;219;361;271473;420646
2015;  DL der Rechts-, Steuer- und Unternehmensberatung;87;-;1;26;63;104;3633;98;169;408;346;904;1964;419;876;308;345;692;152;189;721;769;1726;5557;4695;248;389;839;193;-;-;529;373;210;1244;1077;4397;4108;616;-;16;180;187;337;872;401;487;1294;8930;4178;1827;11357;39571;9151;1404;763;3842;970;267;315;9635;1636;535;138;1032;851;184;79;356;16;231;-;139517;1338;-;-;-;2249;-;17113;9076;5426;3650;8037;20700;160217
2015;  DL v. Arch.-/Ing.-büros,techn.,phys.,chem.Unters.;272;1;-;36;35;298;779;-;214;310;13;100;1771;624;1243;154;802;337;125;158;996;1014;1721;1809;1487;669;97;844;1827;250;316;3114;652;372;1486;25;354;476;1821;38;145;1618;56;111;113;29;271;395;518;116;91;1191;1011;1941;1018;146;377;541;44;5;698;1375;13;222;148;54;17;21;220;25;38;-;39208;2853;-;-;-;20004;-;11252;4975;2825;2150;6277;34109;73317
2015;  Forschungs- und Entwicklungsleistungen;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;789;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;789;-;1841;5347;63595;-;-68;20783;7974;5055;2919;12809;91498;92287
2015;  Werbe- und Marktforschungsleistungen;3;2;1;4;1;97;3374;98;22;76;19;263;1320;679;284;37;98;18;16;22;167;401;264;333;1153;25;418;99;109;34;50;29;4;2;70;929;1002;1681;157;1;35;31;212;74;660;194;182;-;389;419;11;11;224;87;347;122;44;268;160;152;115;170;81;21;39;30;75;111;10;8;35;-;17679;-;-;-;-;-;10;5933;3506;2620;886;2427;5943;23622
2015;  Sonst. freiberufl.,wiss.,techn. u.veterinärmed. DL;967;-;-;7;30;17;311;894;15;65;53;93;527;63;149;18;121;61;14;17;205;342;312;650;925;46;738;116;215;23;7;229;57;32;89;169;482;483;210;-;6;36;45;174;1583;265;302;-;1723;1318;1031;781;2317;649;312;273;590;211;76;5;814;642;114;42;316;166;241;293;114;8;37;-;23236;3690;-;-;63;-;50;1864;952;580;372;912;5667;28903
2015;  Dienstleist. der Vermietung v. beweglichen Sachen;2092;56;-;8;7;123;1024;34;401;363;692;123;371;135;552;60;558;185;121;129;779;274;353;567;413;91;244;221;1697;23;8;1427;2215;1483;3817;363;3984;2982;1444;653;651;1608;331;1082;516;551;548;897;788;456;781;104;-;79;471;70;73;14350;6;358;882;808;103;530;868;546;218;218;379;45;510;-;58899;4671;-;-;-;-;-;15873;5140;3320;1820;10733;20544;79443
2015;  DL d. Vermittlung u. Überlassung v. Arbeitskräften;2819;92;2;37;17;58;2048;177;279;183;168;29;689;358;1169;153;341;208;71;285;2262;503;903;2596;3499;1128;464;1482;171;2;-;353;130;101;143;105;457;337;315;424;102;2541;130;356;71;50;635;517;33;23;-;121;313;437;845;54;32;194;147;18;823;8;-;2;432;181;12;9;7;94;41;-;32786;147;-;-;-;-;-;2892;1220;608;612;1672;3039;35825
2015;  DL v. Reisebüros, -veranstaltern u. sonst. Reserv.;4;1;-;-;-;-;74;2;3;2;2;-;63;17;6;1;2;4;2;2;59;33;43;106;153;17;15;23;46;2;14;3;5;3;17;7;23;12;880;69;187;-;5;97;3;33;6;52;67;36;15;23;69;6;37;2;3;7;4;49;10;119;3;40;18;8;108;348;4;-;5;-;3079;26535;-;-;-;-;-;1172;652;381;271;520;27707;30786
2015;  Wach-, Sicherheits-DL, wirtschaftliche DL a.n.g;152;19;1;26;19;269;2159;286;203;402;278;324;2213;361;564;99;390;335;170;177;683;829;872;2241;2743;319;465;473;1355;25;5;999;420;251;2303;801;6532;4862;1097;-;81;1226;617;1193;2249;1308;908;431;4266;2510;1196;2367;2614;1355;1119;366;976;1337;201;260;2993;4728;589;1080;3214;1523;495;261;200;20;1116;-;78521;9999;-;-;-;6218;-;5411;3056;1946;1110;2355;21628;100149
2015;  DL d. öffentlichen Verwaltung und der Verteidigung;246;58;2;-;22;294;1157;122;157;219;122;163;788;210;401;63;355;234;60;124;406;317;436;478;866;67;186;142;8057;91;126;532;1243;751;1332;216;452;701;431;23;30;291;84;508;118;164;140;423;348;179;27;1740;2836;1244;425;497;838;309;123;12;1432;1830;593;264;479;224;94;58;470;7;52;-;37489;11142;-;168951;-;2138;-;4209;3519;949;2570;690;186440;223929
2015;  Dienstleistungen der Sozialversicherung;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10;-;-;-;-;-;-;2980;-;-;-;-;-;-;-;-;-;-;2990;-;-;29766;-;-;-;-;-;-;-;-;29766;32756
2015;  Erziehungs- und Unterrichtsdienstleistungen;20;-;-;-;-;1;150;-;-;-;-;40;185;49;10;-;-;-;-;-;114;77;240;298;1256;76;17;72;43;-;-;26;-;-;16;2;-;31;102;-;50;13;113;-;110;70;235;898;1338;176;63;644;32;37;2008;20;78;1;-;-;164;3071;460;9893;205;411;61;67;283;-;1;-;23327;16842;7138;108470;-;-;-;204;58;40;18;146;132654;155981
2015;  Dienstleistungen des Gesundheitswesens;8;-;-;-;-;-;11;-;-;-;-;2;36;1;8;-;-;8;-;-;2;7;4;6;32;-;-;4;4;-;19;-;-;-;-;-;8;45;-;-;-;-;-;43;-;-;-;-;-;9;-;-;6;3;259;-;59;-;-;-;17;137;33;263;6948;1954;-;119;-;-;-;-;10055;47326;353;151572;-;-;-;54;22;15;7;32;199305;209360
2015;  Dienstleistungen von Heimen und des Sozialwesens;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;292;-;-;-;-;-;-;292;21068;10371;54501;-;-;-;-;-;-;-;-;85940;86232
2015;  Dienstleist. der Kunst, Kultur u. des Glücksspiels;-;-;-;-;-;-;-;-;-;-;23;1;5;-;1;-;-;1;-;-;1;2;-;4;3;-;1;2;31;-;-;-;-;-;1;1;3;6;-;-;2;1;-;112;1651;1315;32;-;31;31;1;1;37;6;39;5;8;-;4;5;21;410;-;94;2;-;1504;490;154;1;-;-;6043;14173;250;9135;1031;-;232;497;107;61;46;390;25318;31361
2015;  DL des Sports, der Unterhaltung und der Erholung;-;-;-;-;-;-;180;-;-;-;-;-;12;9;-;-;-;2;-;-;-;-;-;14;54;-;-;-;-;-;11;-;-;-;-;5;-;7;-;-;-;-;16;-;-;-;82;-;482;108;-;-;-;-;96;-;-;-;-;-;4;4965;10;920;77;-;-;4199;658;-;-;-;11911;7114;1613;5021;-;-;-;116;38;31;7;78;13864;25775
2015;  DL d. Interessenvertr., kirchl. u.sonst. Vereinig.;67;4;2;30;2;38;330;65;15;38;58;61;122;20;54;17;23;41;17;27;71;82;66;100;122;13;30;19;128;17;-;154;98;67;444;171;262;1126;118;1;4;336;-;68;106;70;5;95;317;118;39;19;642;245;139;57;118;48;32;30;190;149;57;87;744;111;93;16;17;5;195;-;8272;2172;21979;6369;-;-;-;80;52;33;19;28;30600;38872
2015;  Reparaturarbeiten an DV-Geräten u. Gebrauchsgütern;-;-;-;-;-;-;58;21;21;19;18;17;51;11;17;18;20;15;20;5;17;92;85;58;65;16;68;-;-;36;21;-;16;20;18;-;21;227;38;21;49;19;-;137;28;24;30;56;63;55;40;12;65;47;47;22;43;22;-;36;32;57;17;100;45;22;-;-;5;-;-;-;2203;1379;-;-;-;-;-;277;117;71;46;160;1656;3859
2015;  Sonstige überwiegend persönliche Dienstleistungen;20;2;-;9;5;25;128;11;5;18;23;-;39;-;18;1;16;27;4;17;29;64;54;75;40;2;27;13;39;17;-;174;8;4;34;20;117;199;20;1;2;29;6;501;18;50;127;148;145;73;12;73;1287;252;92;94;108;103;48;46;13;61;6;31;616;342;262;247;5;5;6119;-;12226;40728;-;-;-;-;-;-;-;-;-;-;40728;52954
2015;  Waren u.Dienstleistungen privater Haushalte o.a.S.;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6827;-;-;-;-;-;-;-;-;-;-;6827;6827
2015;  Gesamte Verwendung der inländischen Produktion;32001;1631;97;1804;700;6632;107410;10822;17473;21891;7926;15776;82351;11587;27233;4314;18732;60778;17309;8461;54015;26012;36790;107011;209325;20803;18050;22617;56605;4227;2661;23604;35496;19845;85211;20861;97859;74818;45441;8635;8463;64664;24737;40020;22257;15726;37943;42917;63838;42369;13246;93661;71592;25744;24204;9905;15055;24442;4975;13078;35963;63925;8506;28466;51253;22195;8266;8756;9006;992;15043;-;2336021;1211978;43545;571286;207562;236300;-58944;1170613;655652;408840;246812;514961;3382340;5718361
2015;  Verwendung der Importe;4772;332;78;361;150;1446;31498;4911;2913;9696;3186;35667;37793;8565;21749;1388;3291;11123;17242;4327;17804;13330;17899;36084;67635;8866;9120;7501;15286;418;299;4679;2403;1904;19530;4924;11231;7143;2941;12199;9388;13461;3205;6327;2481;2329;2185;6374;5756;6499;1102;2955;8842;3268;4318;1330;1448;1429;881;10397;4508;7618;577;1926;7613;3405;1375;459;934;264;1063;-;585401;143485;-;13952;100488;10192;59000;228425;131672;81531;50141;96753;555542;1140943
2015;  Gütersteuern abzüglich Gütersubventionen;1429;73;11;1;15;484;1343;154;72;176;78;417;801;108;311;20;54;104;70;144;138;595;438;1120;1058;152;221;189;892;48;153;1380;520;194;1046;157;2405;1093;2097;13;211;2832;1201;1137;88;104;159;93;5991;3269;1039;3625;612;72;1880;21;155;259;16;444;575;10650;1111;2460;6836;3199;1043;804;1064;6;285;-;71015;174282;-;7450;6648;44751;-;-;-;-;-;-;233131;304146
2015;  Verwendung von Gütern zu Anschaffungspreisen;38202;2036;186;2166;865;8562;140251;15887;20458;31763;11190;51860;120945;20260;49293;5722;22077;72005;34621;12932;71957;39937;55127;144215;278018;29821;27391;30307;72783;4693;3113;29663;38419;21943;105787;25942;111495;83054;50479;20847;18062;80957;29143;47484;24826;18159;40287;49384;75585;52137;15387;100241;81046;29084;30402;11256;16658;26130;5872;23919;41046;82193;10194;32852;65702;28799;10684;10019;11004;1262;16391;-;2992437;1529745;43545;592688;314698;291243;56;1399038;787324;490371;296953;611714;4171013;7163450
2015;  Arbeitnehmerentgelt im Inland;5802;970;74;2103;503;2817;30534;4809;4673;6171;4659;1235;17243;4362;16963;2216;7416;6249;3006;4716;38192;14053;23293;58929;44030;7899;15684;15984;11553;2727;2153;8920;12619;10439;53547;29516;88714;72453;25866;829;4834;27355;14109;29955;10038;7939;8285;45601;45988;13490;11899;14452;62064;26658;51417;6592;4730;4926;24048;2578;38994;110493;21393;96021;98168;55820;8212;7163;25962;1782;10291;6827;1562005;x;x;x;x;x;x;x;x;x;x;x;x;x
2015;  Bruttolöhne und -gehälter;4922;778;63;1519;371;2139;25792;4103;3968;5133;3956;988;13753;3556;14231;1855;6178;5159;2490;3890;32467;11471;19139;49791;35847;6382;13363;13522;9088;2165;1732;7370;10531;8699;45008;25258;75591;61655;21477;695;4149;22369;11362;25717;8476;5814;6493;38452;36602;10804;9776;11869;48767;22615;41912;5648;4031;4187;20469;2208;32986;81819;16266;74290;82785;46756;6513;5811;20862;1365;8698;6660;1282626;x;x;x;x;x;x;x;x;x;x;x;x;x
2015;  Sonst.Produktionsabgaben abzgl. sonst.Subventionen;-4471;-50;3;-1507;26;17;-5;22;3;41;9;33;224;81;76;12;58;8;5;6;140;48;88;215;335;-555;57;14;-901;-8;-46;-358;38;-108;105;214;1291;602;-761;24;24;-65;81;-1;85;-71;36;261;2130;79;21;7213;267;104;-2749;43;37;276;38;-172;46;31;22;-1892;-3290;-824;360;-233;-123;9;-57;-;-3289;x;x;x;x;x;x;x;x;x;x;x;x;x
2015;  Abschreibungen;9579;408;95;537;367;1002;5325;805;850;1607;1298;678;6389;4867;2745;815;1187;1859;560;784;4986;9963;3933;9261;24625;1678;1990;1632;7629;2914;3672;10661;1104;1197;3341;4578;9274;7829;7650;4371;1396;13597;1490;3539;1485;4648;9370;8717;4998;1820;438;156391;2706;2466;11457;469;514;51754;289;231;2457;31212;1147;22477;19741;9347;4257;5050;1868;232;1566;-;541174;x;x;x;x;x;x;x;x;x;x;x;x;x
2015;  Nettobetriebsüberschuss;4810;2083;58;-80;124;550;3900;549;1268;1885;1362;703;10283;5114;4794;455;2213;886;454;807;8585;5883;6317;14097;20451;2206;3796;1960;9152;-394;1192;3772;9320;3766;35631;21849;41616;18776;15558;413;1693;2535;1950;9331;6411;2639;9021;17580;21992;8370;3329;142349;14134;15005;1760;5262;6964;-3643;5578;4230;17606;-;-;6523;29039;-6910;7848;3776;161;574;24763;-;626034;x;x;x;x;x;x;x;x;x;x;x;x;x
2015;  Bruttowertschöpfung;15720;3411;230;1053;1020;4386;39754;6185;6794;9704;7328;2649;34139;14424;24578;3498;10874;9002;4025;6313;51903;29947;33631;82502;89441;11228;21527;19590;27433;5239;6971;22995;23081;15294;92624;56157;140895;99660;48313;5637;7947;43422;17630;42824;18019;15155;26712;72159;75108;23759;15687;320405;79171;44233;61885;12366;12245;53313;29953;6867;59103;141736;22562;123129;143658;57433;20677;15756;27868;2597;36563;6827;2725924;x;x;x;x;x;x;x;x;x;x;x;x;x
2015;  Produktionswert;53922;5447;416;3219;1885;12948;180005;22072;27252;41467;18518;54509;155084;34684;73871;9220;32951;81007;38646;19245;123860;69884;88758;226717;367459;41049;48918;49897;100216;9932;10084;52658;61500;37237;198411;82099;252390;182714;98792;26484;26009;124379;46773;90308;42845;33314;66999;121543;150693;75896;31074;420646;160217;73317;92287;23622;28903;79443;35825;30786;100149;223929;32756;155981;209360;86232;31361;25775;38872;3859;52954;6827;5718361;x;x;x;x;x;x;x;x;x;x;x;x;x
2015;  Produktionswert: firmenint. Lieferungen u. Leist.;8827;-;-;1507;-;5799;6016;1124;1292;5572;-;4726;30566;1936;1226;110;596;35217;5831;4287;-;-;371;20;30620;-;-;-;3877;93;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;149613;x;x;x;x;x;x;x;x;x;x;x;x;x
